일자,ticker,pred_label,ESG_Label
20160111,105630,0,Social
20160215,105630,0,Governance
20160215,105630,0,Governance
20160216,105630,1,Governance
20160216,105630,1,Environmental
20160225,105630,0,Governance
20160225,105630,0,Governance
20160225,105630,0,Governance
20160225,105630,0,Governance
20160303,105630,1,Governance
20160309,105630,0,Social
20160329,105630,1,Environmental
20160419,105630,0,Social
20160513,105630,1,Governance
20160513,105630,1,Governance
20160513,105630,0,Governance
20160513,105630,1,Governance
20160516,105630,-1,Social
20160516,105630,-1,Governance
20160530,105630,0,Social
20160530,105630,0,Social
20160530,105630,0,Social
20160530,105630,0,Social
20160530,105630,0,Social
20160530,105630,0,Social
20160530,105630,0,Social
20160530,105630,0,Social
20160530,105630,0,Social
20160708,105630,0,Governance
20160714,105630,-1,Governance
20160722,105630,-1,Governance
20160722,105630,1,Governance
20160722,105630,0,Governance
20160722,105630,0,Governance
20160722,105630,0,Governance
20160722,105630,1,Governance
20160723,105630,0,Governance
20160725,105630,0,Governance
20160725,105630,0,Social
20160725,105630,1,Governance
20160725,105630,-1,Environmental
20160725,105630,-1,Environmental
20160725,105630,-1,Environmental
20160725,105630,0,Governance
20160725,105630,0,Social
20160725,105630,1,Social
20160725,105630,1,Governance
20160725,105630,-1,Governance
20160725,105630,-1,Governance
20160725,105630,0,Governance
20160726,105630,1,Governance
20160802,105630,-1,Environmental
20160804,105630,0,Governance
20160816,105630,-1,Social
20160823,105630,0,Governance
20160907,105630,1,Governance
20160912,105630,1,Governance
20160919,105630,-1,Social
20160919,105630,-1,Governance
20160919,105630,0,Governance
20160919,105630,1,Governance
20160921,105630,0,Governance
20160921,105630,0,Governance
20160923,105630,0,Governance
20160927,105630,1,Governance
20160927,105630,0,Governance
20160927,105630,1,Governance
20160927,105630,1,Governance
20160928,105630,1,Governance
20160928,105630,1,Governance
20160928,105630,1,Governance
20160930,105630,-1,Governance
20161014,105630,0,Governance
20161014,105630,0,Governance
20161014,105630,0,Governance
20161019,105630,-1,Social
20161025,105630,1,Governance
20161111,105630,0,Governance
20161121,105630,0,Governance
20161121,105630,0,Governance
20161213,105630,1,Governance
20161216,105630,0,Social
20161216,105630,0,Social
20161216,105630,0,Social
20161219,105630,0,Governance
20161219,105630,0,Governance
20161219,105630,0,Governance
20161219,105630,0,Governance
20161219,105630,0,Governance
20161219,105630,0,Governance
20161219,105630,0,Governance
20161219,105630,0,Governance
20161222,105630,0,Governance
20170102,105630,0,Governance
20170102,105630,0,Governance
20170105,105630,0,Social
20170105,105630,0,Social
20170105,105630,0,Social
20170105,105630,0,Social
20170105,105630,0,Social
20170105,105630,0,Social
