일자,ticker,pred_label,ESG_Label
20190107,018250,0,Social
20190107,018250,0,Governance
20190122,018250,0,Social
20190129,018250,0,Governance
20190129,018250,0,Governance
20190207,018250,1,Governance
20190207,018250,0,Social
20190207,018250,0,Governance
20190212,018250,0,Environmental
20190218,018250,1,Environmental
20190221,018250,1,Governance
20190222,018250,0,Governance
20190222,018250,0,Governance
20190228,018250,-1,Social
20190304,018250,1,Governance
20190306,018250,0,Governance
20190321,018250,0,Environmental
20190325,018250,0,Governance
20190326,018250,1,Governance
20190328,018250,1,Governance
20190328,018250,0,Social
20190403,018250,-1,Governance
20190411,018250,1,Governance
20190411,018250,1,Governance
20190411,018250,1,Governance
20190415,018250,0,Environmental
20190415,018250,0,Environmental
20190422,018250,0,Environmental
20190429,018250,1,Governance
20190503,018250,1,Governance
20190508,018250,0,Governance
20190520,018250,0,Environmental
20190520,018250,0,Environmental
20190520,018250,0,Environmental
20190630,018250,0,Social
20190703,018250,0,Social
20190705,018250,-1,Environmental
20190705,018250,-1,Environmental
20190808,018250,-1,Environmental
20190808,018250,-1,Environmental
20190813,018250,1,Governance
20190813,018250,1,Governance
20190814,018250,1,Governance
20190826,018250,0,Social
20190826,018250,0,Social
20190917,018250,0,Governance
20191010,018250,1,Environmental
20191010,018250,0,Environmental
20191010,018250,0,Environmental
20191010,018250,0,Environmental
20191010,018250,0,Environmental
20191010,018250,0,Environmental
20191010,018250,0,Environmental
20191010,018250,0,Environmental
20191011,018250,0,Environmental
20191021,018250,-1,Environmental
20191022,018250,0,Environmental
20191121,018250,0,Governance
20191121,018250,0,Social
20191121,018250,0,Social
20191121,018250,0,Social
20191125,018250,0,Governance
20191127,018250,0,Governance
20191127,018250,0,Governance
20191223,018250,1,Governance
20191223,018250,1,Governance
20200114,018250,0,Social
20200114,018250,0,Environmental
20200115,018250,0,Social
20200116,018250,0,Social
20200120,018250,0,Environmental
20200128,018250,0,Social
20200128,018250,1,Social
20200128,018250,1,Social
20200128,018250,1,Social
20200128,018250,1,Social
20200128,018250,1,Social
20200128,018250,1,Social
20200129,018250,1,Social
20200129,018250,1,Social
20200129,018250,1,Social
20200129,018250,1,Social
20200129,018250,1,Social
20200129,018250,1,Social
20200129,018250,1,Social
20200210,018250,-1,Social
20200227,018250,0,Governance
20200323,018250,0,Governance
20200417,018250,-1,Social
20200508,018250,1,Social
20200508,018250,1,Social
20200511,018250,0,Environmental
20200511,018250,0,Environmental
20200512,018250,0,Environmental
20200525,018250,1,Environmental
20200615,018250,1,Environmental
20200615,018250,0,Environmental
20200615,018250,1,Environmental
20200723,018250,0,Governance
20200724,018250,0,Governance
20200727,018250,0,Environmental
20200730,018250,0,Social
20200730,018250,0,Social
20200730,018250,0,Social
20200730,018250,0,Social
20200730,018250,0,Social
20200730,018250,0,Social
20200812,018250,-1,Environmental
20200819,018250,0,Environmental
20200819,018250,0,Environmental
20200821,018250,0,Environmental
20200821,018250,0,Environmental
20200826,018250,0,Social
20200911,018250,0,Environmental
20200913,018250,0,Environmental
20200913,018250,0,Environmental
20200913,018250,0,Social
20200913,018250,0,Social
20200914,018250,0,Environmental
20201005,018250,0,Environmental
20201005,018250,0,Environmental
20201008,018250,0,Social
20201229,018250,0,Environmental
20210128,018250,0,Environmental
20210201,018250,0,Environmental
20210201,018250,0,Environmental
20210207,018250,0,Social
20210225,018250,0,Governance
20210225,018250,0,Governance
20210318,018250,0,Environmental
20210318,018250,0,Environmental
20210324,018250,0,Environmental
20210324,018250,0,Environmental
20210326,018250,0,Environmental
20210328,018250,0,Environmental
20210328,018250,0,Environmental
20210328,018250,0,Environmental
20210328,018250,0,Environmental
20210328,018250,0,Environmental
20210328,018250,0,Environmental
20210418,018250,0,Social
20210428,018250,0,Environmental
20210503,018250,0,Social
20210521,018250,0,Environmental
20210521,018250,0,Environmental
20210521,018250,0,Environmental
20210527,018250,0,Environmental
20210616,018250,0,Social
20210616,018250,0,Social
20210616,018250,0,Social
20210616,018250,0,Social
20210616,018250,0,Social
20210617,018250,0,Social
20210617,018250,0,Social
20210705,018250,0,Environmental
20210705,018250,0,Environmental
20210706,018250,0,Environmental
20210728,018250,0,Environmental
20210811,018250,0,Environmental
20210811,018250,0,Environmental
20210914,018250,0,Environmental
20210914,018250,-1,Governance
20210915,018250,-1,Social
20210915,018250,-1,Social
20210916,018250,0,Environmental
20210917,018250,0,Environmental
20211006,018250,0,Environmental
20211006,018250,0,Environmental
20211025,018250,0,Social
20211027,018250,1,Environmental
20211027,018250,1,Environmental
20211105,018250,1,Environmental
20211105,018250,1,Environmental
20211105,018250,1,Environmental
20211105,018250,-1,Environmental
20211111,018250,0,Social
20211111,018250,0,Social
20211111,018250,0,Social
20211112,018250,0,Social
20211213,018250,0,Social
20211213,018250,0,Social
20211229,018250,0,Social
20211229,018250,0,Social
20211229,018250,0,Environmental
