일자,ticker,pred_label,ESG_Label
20160105,300720,-1,Governance
20160105,300720,-1,Governance
20160106,300720,-1,Governance
20160218,300720,0,Governance
20160218,300720,0,Governance
20160218,300720,0,Governance
20160223,300720,1,Governance
20160226,300720,0,Governance
20160226,300720,0,Governance
20160226,300720,0,Governance
20160226,300720,0,Governance
20160321,300720,0,Governance
20160321,300720,0,Governance
20160321,300720,0,Governance
20160321,300720,0,Governance
20160321,300720,0,Governance
20160321,300720,0,Governance
20160321,300720,0,Governance
20160321,300720,0,Governance
20160321,300720,0,Governance
20160330,300720,0,Governance
20160429,300720,1,Governance
20160511,300720,0,Social
20160624,300720,-1,Governance
20160624,300720,-1,Governance
20160624,300720,-1,Governance
20160627,300720,-1,Governance
20160922,300720,0,Governance
20160927,300720,0,Social
20160927,300720,0,Social
20161004,300720,-1,Governance
20161004,300720,-1,Governance
20161004,300720,-1,Governance
20161004,300720,-1,Governance
20161004,300720,-1,Governance
20161004,300720,-1,Governance
20161004,300720,-1,Governance
20161004,300720,-1,Governance
20161004,300720,-1,Governance
20161004,300720,-1,Governance
20161004,300720,-1,Governance
20161004,300720,-1,Governance
20161005,300720,0,Social
20161005,300720,0,Social
20161005,300720,-1,Governance
20161005,300720,0,Social
20161005,300720,0,Social
20161007,300720,1,Governance
20161007,300720,1,Governance
20161017,300720,1,Governance
20161017,300720,0,Governance
20161101,300720,0,Social
20161115,300720,-1,Governance
20161208,300720,0,Governance
20161227,300720,1,Environmental
20161227,300720,1,Environmental
20170120,300720,-1,Governance
20170215,300720,0,Social
20170216,300720,1,Governance
20170216,300720,0,Governance
20170216,300720,0,Social
20170216,300720,0,Social
20170216,300720,0,Social
20170216,300720,0,Governance
20170216,300720,0,Governance
20170216,300720,0,Governance
20170217,300720,1,Governance
20170217,300720,0,Social
20170220,300720,0,Governance
20170221,300720,0,Governance
20170221,300720,0,Governance
20170221,300720,0,Governance
20170221,300720,0,Social
20170221,300720,0,Governance
20170221,300720,0,Governance
20170221,300720,0,Governance
20170222,300720,0,Governance
20170317,300720,0,Governance
20170317,300720,0,Governance
20170331,300720,1,Governance
20170331,300720,0,Governance
20170331,300720,0,Governance
20170331,300720,0,Governance
20170331,300720,0,Governance
20170411,300720,0,Governance
20170516,300720,1,Governance
20170615,300720,0,Social
20170615,300720,0,Social
20170615,300720,0,Social
20170616,300720,0,Social
20170710,300720,0,Environmental
20170713,300720,0,Governance
20170713,300720,0,Governance
20170713,300720,0,Governance
20170713,300720,0,Governance
20170717,300720,1,Governance
20170720,300720,-1,Social
20170720,300720,1,Governance
20170720,300720,1,Governance
20170907,300720,-1,Governance
20170907,300720,-1,Governance
20170914,300720,0,Social
20170914,300720,0,Social
20170914,300720,0,Social
20170914,300720,0,Social
20170915,300720,1,Governance
20171220,300720,-1,Governance
20171220,300720,-1,Governance
20180126,300720,-1,Governance
20180126,300720,-1,Governance
20180126,300720,-1,Governance
20180129,300720,0,Governance
20180129,300720,1,Governance
20180129,300720,1,Governance
20180129,300720,0,Governance
20180129,300720,0,Governance
20180213,300720,0,Governance
20180213,300720,0,Governance
20180213,300720,0,Governance
20180222,300720,0,Governance
20180227,300720,0,Social
20180305,300720,0,Governance
20180313,300720,-1,Governance
20180415,300720,-1,Governance
20180523,300720,0,Governance
