일자,ticker,pred_label,ESG_Label
20160104,006280,0,Environmental
20160104,006280,1,Environmental
20160108,006280,0,Governance
20160108,006280,0,Governance
20160108,006280,0,Governance
20160111,006280,0,Social
20160111,006280,0,Governance
20160111,006280,0,Governance
20160111,006280,-1,Governance
20160111,006280,0,Governance
20160112,006280,0,Governance
20160115,006280,1,Social
20160128,006280,1,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,-1,Governance
20160204,006280,-1,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,-1,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160204,006280,0,Governance
20160205,006280,-1,Social
20160205,006280,1,Governance
20160205,006280,0,Governance
20160205,006280,0,Social
20160225,006280,0,Governance
20160225,006280,0,Governance
20160302,006280,0,Governance
20160304,006280,1,Social
20160304,006280,1,Social
20160304,006280,1,Social
20160304,006280,0,Social
20160309,006280,1,Governance
20160309,006280,1,Governance
20160309,006280,1,Governance
20160309,006280,-1,Governance
20160309,006280,-1,Governance
20160309,006280,1,Governance
20160311,006280,0,Governance
20160311,006280,0,Governance
20160311,006280,0,Governance
20160311,006280,0,Governance
20160311,006280,1,Governance
20160311,006280,0,Governance
20160311,006280,0,Governance
20160311,006280,0,Governance
20160311,006280,-1,Governance
20160313,006280,0,Governance
20160314,006280,0,Governance
20160317,006280,1,Social
20160317,006280,0,Social
20160321,006280,0,Governance
20160401,006280,0,Social
20160401,006280,0,Social
20160401,006280,0,Social
20160401,006280,0,Social
20160401,006280,0,Social
20160401,006280,0,Social
20160401,006280,0,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160405,006280,1,Social
20160406,006280,1,Social
20160412,006280,1,Social
20160412,006280,1,Social
20160412,006280,1,Social
20160412,006280,1,Social
20160412,006280,1,Social
