일자,ticker,pred_label,ESG_Label
20200102,020560,1,Governance
20200102,020560,0,Social
20200102,020560,0,Social
20200102,020560,-1,Governance
20200102,020560,-1,Environmental
20200106,020560,0,Environmental
20200106,020560,-1,Social
20200107,020560,-1,Social
20200108,020560,0,Governance
20200108,020560,0,Governance
20200108,020560,0,Governance
20200109,020560,1,Social
20200109,020560,0,Governance
20200110,020560,0,Governance
20200110,020560,0,Governance
20200113,020560,1,Governance
20200115,020560,0,Environmental
20200119,020560,0,Social
20200119,020560,0,Social
20200120,020560,0,Environmental
20200121,020560,-1,Social
20200122,020560,0,Social
20200130,020560,0,Environmental
20200130,020560,0,Governance
20200211,020560,0,Governance
20200218,020560,0,Social
20200218,020560,0,Social
20200218,020560,0,Environmental
20200218,020560,0,Social
20200219,020560,-1,Social
20200219,020560,-1,Social
20200225,020560,1,Social
20200228,020560,-1,Environmental
20200301,020560,0,Governance
20200305,020560,0,Governance
20200311,020560,0,Governance
20200311,020560,0,Governance
20200311,020560,0,Governance
20200311,020560,0,Governance
20200313,020560,0,Governance
20200313,020560,0,Governance
20200320,020560,1,Social
20200323,020560,-1,Governance
20200324,020560,0,Social
20200324,020560,0,Social
20200325,020560,0,Governance
20200325,020560,0,Governance
20200325,020560,0,Governance
20200325,020560,-1,Governance
20200325,020560,0,Governance
20200325,020560,-1,Environmental
20200325,020560,0,Governance
20200326,020560,0,Governance
20200327,020560,1,Governance
20200327,020560,0,Governance
20200327,020560,0,Governance
20200327,020560,-1,Governance
20200327,020560,0,Governance
20200327,020560,0,Governance
20200327,020560,1,Governance
20200401,020560,1,Social
20200406,020560,-1,Governance
20200407,020560,1,Governance
20200407,020560,1,Governance
20200407,020560,1,Governance
20200407,020560,1,Governance
20200407,020560,1,Governance
20200407,020560,1,Governance
20200407,020560,1,Governance
20200410,020560,-1,Environmental
20200421,020560,1,Governance
20200421,020560,1,Governance
20200422,020560,-1,Governance
20200422,020560,1,Governance
20200422,020560,0,Governance
20200422,020560,1,Governance
20200422,020560,1,Social
20200422,020560,1,Governance
20200423,020560,0,Governance
20200423,020560,0,Governance
20200424,020560,-1,Environmental
20200430,020560,0,Governance
20200430,020560,-1,Social
20200507,020560,0,Governance
20200507,020560,-1,Governance
20200507,020560,-1,Governance
20200518,020560,-1,Governance
20200527,020560,0,Governance
20200605,020560,1,Governance
20200609,020560,0,Environmental
20200610,020560,1,Governance
20200614,020560,-1,Governance
20200614,020560,-1,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,-1,Governance
20200615,020560,-1,Governance
20200615,020560,1,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,-1,Governance
20200615,020560,0,Governance
20200615,020560,1,Governance
20200615,020560,0,Governance
20200615,020560,1,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,-1,Governance
20200615,020560,0,Governance
20200615,020560,1,Governance
20200615,020560,0,Governance
20200615,020560,-1,Governance
20200615,020560,0,Governance
20200615,020560,0,Governance
20200615,020560,1,Governance
20200615,020560,-1,Governance
20200626,020560,0,Governance
20200626,020560,0,Governance
20200630,020560,1,Governance
20200701,020560,-1,Social
20200702,020560,0,Social
20200702,020560,0,Social
20200702,020560,0,Social
20200702,020560,0,Social
20200702,020560,0,Social
20200702,020560,0,Social
20200719,020560,-1,Social
20200723,020560,-1,Social
20200726,020560,-1,Governance
20200727,020560,-1,Governance
20200731,020560,-1,Governance
20200803,020560,0,Social
20200807,020560,-1,Social
20200807,020560,0,Governance
20200807,020560,1,Social
20200807,020560,1,Social
20200809,020560,-1,Governance
20200809,020560,0,Governance
20200809,020560,-1,Governance
