일자,ticker,pred_label,ESG_Label
20160104,005300,-1,Governance
20160104,005300,0,Social
20160113,005300,1,Governance
20160113,005300,-1,Governance
20160122,005300,0,Social
20160122,005300,0,Social
20160128,005300,0,Social
20160128,005300,1,Social
20160129,005300,0,Social
20160201,005300,0,Social
20160204,005300,-1,Governance
20160204,005300,-1,Governance
20160204,005300,-1,Governance
20160217,005300,0,Governance
20160217,005300,0,Social
20160217,005300,0,Social
20160217,005300,0,Social
20160225,005300,1,Governance
20160225,005300,0,Governance
20160225,005300,0,Governance
20160225,005300,0,Governance
20160225,005300,0,Governance
20160225,005300,0,Governance
20160303,005300,0,Governance
20160303,005300,0,Governance
20160303,005300,0,Governance
20160307,005300,1,Governance
20160323,005300,0,Environmental
20160324,005300,0,Governance
20160324,005300,0,Social
20160324,005300,0,Governance
20160324,005300,0,Governance
20160324,005300,0,Governance
20160324,005300,0,Social
20160324,005300,0,Governance
20160330,005300,0,Social
20160330,005300,-1,Governance
20160404,005300,-1,Social
20160408,005300,1,Governance
20160408,005300,1,Governance
20160408,005300,0,Governance
20160408,005300,1,Governance
20160408,005300,1,Governance
20160408,005300,1,Governance
20160414,005300,0,Social
20160414,005300,0,Environmental
20160414,005300,0,Environmental
20160414,005300,0,Environmental
20160414,005300,0,Social
20160414,005300,0,Social
20160414,005300,0,Social
20160427,005300,1,Social
20160502,005300,0,Social
20160531,005300,0,Environmental
20160602,005300,0,Social
20160602,005300,0,Social
20160602,005300,0,Social
20160602,005300,0,Social
20160609,005300,0,Social
20160609,005300,0,Social
20160609,005300,0,Social
20160609,005300,-1,Environmental
20160609,005300,0,Social
20160615,005300,-1,Governance
20160620,005300,1,Governance
20160624,005300,0,Governance
20160624,005300,0,Governance
20160624,005300,0,Governance
20160624,005300,0,Governance
20160624,005300,0,Governance
20160624,005300,0,Governance
20160624,005300,0,Governance
20160624,005300,0,Governance
20160804,005300,0,Social
20160804,005300,0,Social
20160811,005300,0,Social
20160811,005300,0,Social
20160825,005300,0,Social
20160825,005300,0,Social
20160929,005300,0,Social
20161110,005300,0,Social
20161110,005300,0,Social
20161125,005300,1,Social
20161201,005300,0,Social
20161214,005300,0,Social
20161222,005300,0,Social
20170113,005300,0,Social
20170113,005300,0,Social
20170117,005300,0,Social
20170119,005300,0,Social
20170120,005300,0,Social
20170123,005300,1,Social
20170123,005300,1,Social
20170131,005300,0,Governance
20170202,005300,1,Governance
20170202,005300,1,Governance
20170202,005300,1,Governance
20170206,005300,1,Governance
20170209,005300,1,Environmental
20170209,005300,1,Environmental
20170209,005300,1,Environmental
20170209,005300,0,Environmental
20170209,005300,1,Environmental
20170215,005300,1,Social
20170309,005300,1,Governance
20170309,005300,1,Governance
20170309,005300,0,Governance
20170309,005300,0,Governance
20170309,005300,1,Governance
20170309,005300,1,Governance
20170310,005300,1,Governance
20170310,005300,1,Governance
20170310,005300,1,Governance
20170310,005300,1,Governance
20170322,005300,0,Governance
20170322,005300,0,Governance
20170322,005300,0,Governance
20170329,005300,0,Environmental
20170411,005300,0,Governance
20170412,005300,0,Social
20170418,005300,0,Social
