일자,ticker,pred_label,ESG_Label
20160927,316140,0,Governance
20180523,316140,-1,Governance
20180618,316140,1,Governance
20180828,316140,0,Governance
20181010,316140,0,Social
20181016,316140,0,Governance
20181017,316140,0,Governance
20181017,316140,0,Governance
20181021,316140,0,Governance
20181107,316140,1,Governance
20181107,316140,1,Governance
20181107,316140,1,Governance
20181107,316140,1,Governance
20181107,316140,1,Governance
20181107,316140,0,Governance
20181107,316140,-1,Governance
20181107,316140,1,Governance
20181107,316140,0,Governance
20181107,316140,1,Governance
20181107,316140,1,Governance
20181107,316140,1,Governance
20181107,316140,0,Governance
20181108,316140,1,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,1,Governance
20181108,316140,0,Governance
20181108,316140,1,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Environmental
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181108,316140,0,Governance
20181109,316140,1,Governance
20181109,316140,0,Governance
20181109,316140,0,Governance
20181109,316140,0,Governance
20181109,316140,0,Governance
20181112,316140,-1,Governance
20181112,316140,1,Governance
20181112,316140,-1,Governance
20181113,316140,0,Governance
20181116,316140,0,Governance
20181129,316140,0,Governance
20181129,316140,0,Governance
20181129,316140,0,Governance
20181129,316140,1,Governance
20181129,316140,0,Governance
20181228,316140,-1,Governance
20181228,316140,1,Governance
20181228,316140,1,Governance
20181228,316140,0,Governance
20181228,316140,0,Governance
20181228,316140,1,Governance
20181229,316140,0,Governance
20190111,316140,0,Governance
20190111,316140,0,Governance
20190111,316140,-1,Governance
20190111,316140,0,Environmental
20190111,316140,0,Governance
20190111,316140,-1,Governance
20190111,316140,-1,Governance
20190111,316140,0,Governance
20190111,316140,0,Governance
20190111,316140,0,Governance
20190111,316140,0,Environmental
20190114,316140,0,Governance
20190114,316140,0,Governance
20190114,316140,0,Social
20190114,316140,0,Social
20190114,316140,0,Social
20190114,316140,0,Social
20190114,316140,0,Social
20190114,316140,0,Social
20190114,316140,0,Governance
20190114,316140,0,Social
20190114,316140,0,Governance
20190114,316140,0,Social
20190114,316140,0,Social
20190114,316140,0,Governance
20190114,316140,-1,Social
20190114,316140,0,Governance
20190114,316140,0,Governance
20190114,316140,-1,Social
20190114,316140,-1,Social
20190114,316140,-1,Social
20190114,316140,-1,Social
20190114,316140,-1,Social
20190114,316140,-1,Social
20190114,316140,-1,Social
20190114,316140,0,Governance
20190114,316140,-1,Social
20190114,316140,-1,Social
