일자,ticker,pred_label,ESG_Label
20160104,128940,0,Governance
20160104,128940,0,Environmental
20160104,128940,0,Social
20160104,128940,0,Environmental
20160105,128940,0,Social
20160105,128940,0,Governance
20160107,128940,0,Environmental
20160107,128940,0,Social
20160108,128940,0,Environmental
20160111,128940,1,Social
20160112,128940,0,Governance
20160112,128940,0,Governance
20160113,128940,0,Governance
20160119,128940,1,Social
20160120,128940,0,Social
20160120,128940,0,Social
20160120,128940,-1,Environmental
20160121,128940,1,Social
20160121,128940,0,Social
20160127,128940,0,Environmental
20160129,128940,1,Social
20160203,128940,1,Social
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,1,Social
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,0,Governance
20160204,128940,1,Governance
20160205,128940,0,Governance
20160205,128940,1,Governance
20160205,128940,0,Governance
20160205,128940,1,Governance
20160211,128940,1,Social
20160212,128940,1,Social
20160217,128940,-1,Social
20160218,128940,1,Social
20160219,128940,0,Environmental
20160219,128940,1,Social
20160222,128940,0,Governance
20160224,128940,0,Social
20160224,128940,0,Governance
20160224,128940,0,Governance
20160225,128940,0,Governance
20160226,128940,0,Governance
20160226,128940,0,Governance
20160226,128940,0,Governance
20160226,128940,0,Governance
20160226,128940,0,Governance
20160226,128940,0,Governance
20160226,128940,1,Governance
20160226,128940,0,Governance
20160226,128940,0,Governance
20160226,128940,0,Governance
20160226,128940,0,Governance
20160226,128940,0,Governance
20160226,128940,0,Governance
20160305,128940,0,Social
20160305,128940,0,Governance
20160308,128940,0,Governance
20160309,128940,-1,Social
20160309,128940,0,Social
20160309,128940,1,Social
20160310,128940,0,Social
20160310,128940,0,Governance
20160310,128940,1,Social
20160314,128940,1,Social
20160318,128940,0,Social
20160318,128940,0,Social
20160318,128940,1,Governance
20160318,128940,0,Governance
20160318,128940,1,Governance
20160318,128940,0,Governance
20160318,128940,1,Social
20160318,128940,1,Governance
20160321,128940,0,Governance
20160321,128940,0,Social
20160322,128940,0,Governance
20160322,128940,0,Governance
20160323,128940,0,Governance
20160323,128940,0,Governance
20160328,128940,0,Governance
20160329,128940,1,Governance
20160330,128940,1,Governance
20160330,128940,1,Governance
