일자,ticker,pred_label,ESG_Label
20160120,323410,0,Governance
20160127,323410,0,Social
20160217,323410,0,Governance
20160217,323410,0,Governance
20160217,323410,0,Governance
20160221,323410,0,Governance
20160222,323410,0,Social
20160301,323410,0,Governance
20160307,323410,0,Governance
20160317,323410,-1,Social
20160330,323410,0,Social
20160330,323410,-1,Social
20160330,323410,-1,Social
20160330,323410,0,Social
20160330,323410,0,Social
20160330,323410,0,Social
20160330,323410,0,Social
20160330,323410,0,Social
20160330,323410,0,Social
20160330,323410,0,Social
20160330,323410,0,Social
20160331,323410,0,Social
20160331,323410,0,Social
20160408,323410,0,Social
20160408,323410,0,Social
20160408,323410,0,Social
20160408,323410,0,Social
20160408,323410,0,Social
20160408,323410,0,Social
20160408,323410,0,Social
20160408,323410,0,Social
20160408,323410,0,Social
20160408,323410,0,Social
20160408,323410,0,Social
20160508,323410,0,Social
20160508,323410,0,Social
20160508,323410,0,Social
20160508,323410,0,Social
20160609,323410,0,Governance
20160630,323410,0,Social
20160630,323410,0,Social
20160706,323410,0,Social
20160706,323410,0,Social
20160706,323410,0,Social
20160706,323410,0,Social
20160706,323410,0,Social
20160831,323410,0,Social
20160906,323410,0,Social
20160906,323410,0,Social
20160906,323410,0,Social
20160906,323410,0,Social
20160906,323410,0,Social
20160906,323410,0,Social
20160912,323410,0,Social
20160912,323410,0,Social
20160912,323410,0,Social
20160912,323410,0,Social
20160912,323410,0,Social
20160912,323410,0,Social
20160920,323410,0,Social
20161110,323410,0,Governance
20161110,323410,0,Governance
20161110,323410,0,Governance
20161110,323410,0,Governance
20161110,323410,0,Governance
20161111,323410,0,Governance
20161128,323410,0,Governance
20161205,323410,0,Governance
20170101,323410,0,Governance
20170103,323410,0,Governance
20170103,323410,0,Governance
20170103,323410,0,Governance
20170103,323410,0,Governance
20170103,323410,0,Governance
20170103,323410,0,Governance
20170103,323410,0,Governance
20170103,323410,0,Governance
20170103,323410,0,Governance
20170103,323410,0,Governance
20170103,323410,0,Governance
20170103,323410,0,Governance
20170103,323410,0,Governance
20170104,323410,0,Governance
20170104,323410,0,Governance
20170104,323410,0,Governance
20170106,323410,0,Governance
20170106,323410,0,Governance
20170106,323410,0,Social
20170106,323410,0,Social
20170106,323410,0,Governance
20170106,323410,0,Social
20170106,323410,1,Governance
20170111,323410,0,Governance
20170123,323410,1,Social
20170123,323410,0,Social
20170123,323410,0,Social
20170123,323410,0,Social
20170123,323410,0,Social
20170123,323410,0,Governance
20170331,323410,0,Social
20170404,323410,0,Social
20170405,323410,0,Social
20170405,323410,0,Social
20170405,323410,0,Governance
20170405,323410,1,Social
20170405,323410,0,Governance
20170405,323410,0,Social
20170405,323410,0,Social
20170405,323410,0,Social
20170405,323410,0,Governance
20170405,323410,0,Governance
20170405,323410,0,Governance
20170405,323410,0,Governance
20170405,323410,0,Social
20170405,323410,0,Social
20170405,323410,0,Social
20170406,323410,0,Governance
20170406,323410,1,Governance
20170406,323410,0,Governance
20170411,323410,0,Social
20170417,323410,0,Governance
20170515,323410,0,Social
20170515,323410,0,Social
20170515,323410,0,Social
20170515,323410,0,Social
20170515,323410,-1,Social
20170515,323410,-1,Social
20170515,323410,-1,Social
20170515,323410,-1,Social
20170515,323410,0,Social
20170516,323410,0,Social
20170522,323410,0,Governance
20170522,323410,1,Governance
20170522,323410,0,Social
20170523,323410,0,Governance
20170524,323410,-1,Environmental
20170524,323410,-1,Environmental
20170524,323410,0,Environmental
20170524,323410,0,Environmental
20170524,323410,-1,Environmental
20170524,323410,-1,Environmental
20170524,323410,-1,Environmental
20170524,323410,-1,Environmental
20170524,323410,-1,Environmental
20170524,323410,-1,Environmental
20170524,323410,0,Environmental
20170524,323410,-1,Environmental
20170605,323410,0,Social
20170608,323410,0,Governance
20170628,323410,0,Social
20170628,323410,0,Social
20170630,323410,0,Governance
20170701,323410,0,Governance
20170701,323410,0,Social
20170704,323410,0,Social
20170705,323410,0,Governance
20170705,323410,0,Social
20170705,323410,0,Governance
20170705,323410,0,Social
20170706,323410,0,Social
20170706,323410,0,Environmental
20170709,323410,-1,Governance
20170711,323410,0,Governance
20170712,323410,0,Social
20170714,323410,0,Governance
20170715,323410,0,Governance
20170719,323410,0,Social
20170719,323410,0,Governance
20170723,323410,0,Social
20170723,323410,1,Governance
20170724,323410,0,Governance
20170726,323410,0,Governance
20170726,323410,0,Social
20170726,323410,0,Governance
20170726,323410,0,Social
20170726,323410,0,Governance
20170727,323410,0,Social
20170727,323410,0,Social
20170727,323410,0,Social
20170727,323410,0,Social
20170727,323410,1,Social
20170727,323410,-1,Governance
20170727,323410,0,Social
20170727,323410,0,Social
20170727,323410,0,Governance
20170727,323410,0,Social
20170727,323410,0,Social
20170727,323410,1,Social
20170727,323410,0,Social
20170727,323410,0,Governance
20170727,323410,1,Social
20170727,323410,1,Social
20170727,323410,1,Social
20170727,323410,1,Social
20170728,323410,0,Social
20170728,323410,0,Social
20170728,323410,0,Social
20170728,323410,0,Social
20170728,323410,0,Social
20170728,323410,0,Social
20170728,323410,0,Social
20170728,323410,0,Social
20170728,323410,1,Environmental
20170728,323410,1,Governance
20170728,323410,0,Social
20170728,323410,1,Social
20170728,323410,1,Social
20170728,323410,1,Governance
20170728,323410,0,Social
20170728,323410,-1,Social
20170728,323410,0,Social
20170729,323410,1,Social
20170730,323410,0,Social
20170730,323410,1,Governance
20170731,323410,1,Governance
20170731,323410,0,Social
20170731,323410,1,Governance
20170731,323410,1,Governance
20170731,323410,0,Social
20170801,323410,0,Social
20170801,323410,0,Social
20170801,323410,0,Social
