일자,ticker,pred_label,ESG_Label
20170426,004990,0,Governance
20170426,004990,0,Governance
20170426,004990,0,Governance
20170426,004990,1,Governance
20170426,004990,-1,Governance
20170426,004990,0,Governance
20170427,004990,0,Governance
20170502,004990,0,Governance
20170506,004990,0,Governance
20170526,004990,1,Governance
20170828,004990,0,Governance
20170829,004990,0,Governance
20170829,004990,1,Governance
20170829,004990,1,Governance
20170829,004990,1,Governance
20170829,004990,1,Governance
20170829,004990,0,Governance
20170829,004990,1,Governance
20170830,004990,0,Governance
20170830,004990,1,Governance
20170830,004990,0,Governance
20170830,004990,1,Governance
20170830,004990,-1,Governance
20170830,004990,0,Governance
20170830,004990,1,Governance
20170830,004990,1,Governance
20170830,004990,1,Governance
20170830,004990,1,Governance
20170906,004990,0,Governance
20170906,004990,0,Governance
20170907,004990,0,Governance
20170907,004990,0,Governance
20170915,004990,-1,Governance
20170918,004990,1,Governance
20170930,004990,-1,Governance
20170930,004990,0,Governance
20171001,004990,1,Governance
20171011,004990,1,Governance
20171011,004990,-1,Governance
20171011,004990,0,Governance
20171012,004990,0,Governance
20171012,004990,0,Governance
20171012,004990,-1,Governance
20171012,004990,1,Governance
20171012,004990,0,Governance
20171012,004990,1,Governance
20171012,004990,0,Governance
20171012,004990,0,Governance
20171012,004990,0,Governance
20171012,004990,0,Governance
20171012,004990,1,Governance
20171012,004990,0,Governance
20171012,004990,0,Governance
20171012,004990,1,Governance
20171012,004990,-1,Governance
20171012,004990,0,Governance
20171012,004990,0,Governance
20171012,004990,0,Governance
20171012,004990,0,Governance
20171012,004990,0,Governance
20171012,004990,0,Governance
20171012,004990,0,Social
20171012,004990,0,Governance
20171012,004990,0,Governance
20171012,004990,0,Governance
20171013,004990,0,Governance
20171013,004990,0,Governance
20171013,004990,1,Governance
20171013,004990,1,Governance
20171019,004990,-1,Governance
20171019,004990,0,Governance
20171019,004990,0,Governance
20171020,004990,0,Governance
20171026,004990,0,Governance
20171029,004990,1,Governance
20171030,004990,1,Governance
20171030,004990,1,Governance
20171106,004990,0,Governance
20171106,004990,1,Governance
20171122,004990,0,Governance
20171128,004990,-1,Governance
20171130,004990,0,Governance
20171130,004990,0,Governance
20171130,004990,1,Governance
20171130,004990,0,Governance
20171130,004990,0,Governance
20171130,004990,0,Governance
20171130,004990,0,Governance
20171130,004990,0,Governance
20171201,004990,-1,Governance
20171201,004990,-1,Governance
20171201,004990,-1,Governance
20171201,004990,-1,Governance
20180102,004990,-1,Governance
20180102,004990,0,Governance
20180102,004990,1,Governance
20180102,004990,0,Governance
20180102,004990,0,Governance
20180102,004990,0,Governance
20180102,004990,0,Governance
20180102,004990,0,Governance
20180102,004990,0,Governance
20180102,004990,1,Governance
20180102,004990,0,Governance
20180102,004990,0,Governance
20180102,004990,1,Governance
20180102,004990,0,Governance
20180102,004990,0,Governance
20180103,004990,0,Governance
20180103,004990,-1,Governance
20180103,004990,1,Governance
20180103,004990,1,Governance
20180103,004990,1,Governance
20180103,004990,1,Governance
20180104,004990,1,Governance
20180104,004990,1,Governance
20180104,004990,1,Governance
20180105,004990,0,Governance
20180105,004990,1,Governance
20180105,004990,0,Governance
20180105,004990,0,Governance
20180106,004990,-1,Governance
20180110,004990,0,Governance
20180110,004990,0,Governance
20180110,004990,0,Governance
20180110,004990,0,Environmental
20180110,004990,0,Governance
20180110,004990,1,Governance
20180129,004990,1,Governance
20180209,004990,0,Governance
20180209,004990,0,Governance
20180212,004990,1,Governance
20180213,004990,-1,Governance
20180214,004990,-1,Governance
20180219,004990,-1,Governance
20180219,004990,-1,Governance
20180220,004990,-1,Governance
20180221,004990,0,Governance
20180221,004990,-1,Governance
20180221,004990,-1,Governance
20180222,004990,0,Governance
20180223,004990,0,Governance
20180225,004990,-1,Governance
20180225,004990,-1,Governance
20180225,004990,1,Governance
20180226,004990,-1,Governance
20180227,004990,0,Governance
20180227,004990,-1,Governance
20180227,004990,0,Governance
20180227,004990,-1,Governance
20180227,004990,-1,Governance
20180227,004990,-1,Governance
20180227,004990,1,Governance
20180227,004990,1,Governance
20180227,004990,0,Governance
20180227,004990,1,Governance
20180227,004990,-1,Governance
20180227,004990,0,Governance
20180227,004990,-1,Governance
20180227,004990,0,Governance
20180227,004990,-1,Governance
20180227,004990,1,Governance
20180227,004990,-1,Governance
20180227,004990,0,Governance
20180227,004990,0,Governance
20180227,004990,0,Governance
20180227,004990,-1,Governance
20180227,004990,-1,Governance
20180227,004990,0,Governance
20180227,004990,0,Governance
20180227,004990,0,Governance
20180227,004990,1,Governance
20180227,004990,1,Governance
20180227,004990,-1,Governance
20180227,004990,0,Governance
20180227,004990,1,Governance
20180227,004990,0,Governance
20180227,004990,1,Governance
20180227,004990,1,Governance
20180227,004990,-1,Governance
20180227,004990,-1,Governance
20180227,004990,-1,Governance
20180227,004990,-1,Governance
20180228,004990,0,Governance
20180228,004990,1,Governance
20180228,004990,-1,Governance
20180228,004990,-1,Governance
20180308,004990,-1,Governance
20180308,004990,-1,Governance
20180309,004990,-1,Governance
20180315,004990,0,Governance
20180323,004990,0,Environmental
20180323,004990,0,Governance
20180325,004990,-1,Governance
20180328,004990,-1,Governance
20180402,004990,1,Governance
20180402,004990,0,Governance
20180402,004990,0,Governance
20180402,004990,1,Governance
20180402,004990,0,Governance
20180402,004990,1,Governance
20180410,004990,0,Governance
20180410,004990,1,Governance
20180410,004990,0,Governance
20180413,004990,-1,Governance
20180423,004990,0,Social
20180426,004990,0,Governance
20180426,004990,0,Governance
20180502,004990,0,Governance
20180504,004990,0,Social
20180511,004990,0,Governance
20180515,004990,0,Governance
20180517,004990,0,Social
20180517,004990,0,Social
20180517,004990,0,Social
20180518,004990,0,Social
20180518,004990,0,Social
