일자,ticker,pred_label,ESG_Label
20160103,214320,0,Governance
20160103,214320,0,Governance
20160104,214320,0,Governance
20160108,214320,0,Environmental
20160111,214320,0,Social
20160114,214320,0,Environmental
20160114,214320,0,Environmental
20160114,214320,0,Environmental
20160114,214320,0,Environmental
20160115,214320,0,Environmental
20160118,214320,0,Environmental
20160118,214320,1,Environmental
20160119,214320,1,Social
20160121,214320,0,Governance
20160121,214320,0,Social
20160125,214320,0,Social
20160126,214320,0,Environmental
20160128,214320,0,Governance
20160128,214320,0,Governance
20160128,214320,-1,Governance
20160128,214320,0,Governance
20160128,214320,0,Governance
20160129,214320,0,Governance
20160131,214320,-1,Social
20160201,214320,0,Social
20160201,214320,0,Social
20160203,214320,-1,Social
20160204,214320,0,Social
20160222,214320,1,Governance
20160224,214320,-1,Governance
20160225,214320,1,Environmental
20160302,214320,-1,Governance
20160302,214320,-1,Governance
20160303,214320,0,Environmental
20160303,214320,0,Environmental
20160303,214320,-1,Environmental
20160303,214320,0,Environmental
20160308,214320,1,Governance
20160314,214320,1,Social
20160315,214320,0,Environmental
20160316,214320,1,Governance
20160316,214320,0,Social
20160318,214320,1,Governance
20160320,214320,0,Governance
20160320,214320,0,Governance
20160323,214320,1,Environmental
20160324,214320,0,Governance
20160324,214320,1,Governance
20160324,214320,1,Governance
20160329,214320,0,Environmental
20160330,214320,0,Governance
20160401,214320,0,Governance
20160401,214320,-1,Governance
20160401,214320,-1,Governance
20160401,214320,0,Governance
20160401,214320,-1,Environmental
20160401,214320,0,Governance
20160401,214320,0,Governance
20160410,214320,0,Social
20160410,214320,1,Social
20160410,214320,1,Social
20160410,214320,0,Social
20160411,214320,0,Environmental
20160411,214320,0,Environmental
20160411,214320,0,Environmental
20160411,214320,0,Environmental
20160415,214320,0,Social
20160418,214320,0,Environmental
20160426,214320,-1,Governance
20160427,214320,-1,Social
20160427,214320,0,Social
20160501,214320,0,Social
20160504,214320,0,Governance
20160506,214320,1,Environmental
20160509,214320,0,Governance
20160517,214320,0,Governance
20160520,214320,1,Governance
20160524,214320,0,Environmental
20160524,214320,0,Environmental
20160524,214320,0,Environmental
20160524,214320,0,Environmental
20160524,214320,0,Environmental
20160524,214320,0,Environmental
20160524,214320,0,Environmental
20160524,214320,0,Environmental
20160524,214320,0,Environmental
20160524,214320,0,Environmental
20160524,214320,0,Environmental
20160525,214320,0,Social
20160601,214320,1,Social
20160602,214320,0,Social
20160602,214320,0,Governance
20160610,214320,1,Environmental
20160611,214320,0,Social
20160613,214320,0,Social
20160614,214320,0,Environmental
20160614,214320,0,Environmental
20160614,214320,0,Environmental
20160614,214320,0,Environmental
20160614,214320,-1,Social
20160614,214320,-1,Governance
20160614,214320,-1,Environmental
