month,kospi200,bt20_short_20,bt20_short_40,bt20_short_60,bt20_short_80,bt20_short_100,bt20_short_120,bt120_long_20,bt120_long_40,bt120_long_60,bt120_long_80,bt120_long_100,bt120_long_120,bt20_ens_20,bt20_ens_40,bt20_ens_60,bt20_ens_80,bt20_ens_100,bt20_ens_120
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,104.44444444444443,103.44827586206895,103.63636363636365,104.0,104.25531914893615,104.54545454545455,104.76190476190474,107.14285714285711,105.71428571428574,104.99999999999999,104.25531914893615,104.0,103.77358490566037,108.33333333333334,108.69565217391303,108.88888888888886,106.38297872340425,106.52173913043477,111.36363636363637
2023-03-01,60.86956521739128,54.23728813559323,55.35714285714284,55.88235294117647,56.25,56.66666666666664,56.976744186046524,63.793103448275865,63.888888888888886,63.41463414634148,56.25,55.88235294117647,55.555555555555536,58.00000000000001,58.33333333333335,59.5744680851064,57.73195876288661,58.94736842105264,60.21505376344085
2023-04-01,38.51351351351351,36.26373626373627,36.7816091954023,37.10691823899373,37.33333333333333,37.5886524822695,37.77777777777778,42.105263157894754,42.3728813559322,42.5373134328358,37.33333333333333,37.10691823899373,36.904761904761905,39.240506329113934,38.815789473684205,38.66666666666667,37.908496732026144,38.41059602649006,38.926174496644286
2023-05-01,30.731707317073198,28.2258064516129,28.57142857142858,28.899082568807334,29.126213592233018,29.381443298969057,29.569892473118276,31.85185185185184,31.547619047619047,31.413612565445014,29.126213592233018,28.899082568807334,29.130434782608706,30.909090909090885,31.27962085308058,31.25,31.27962085308058,31.578947368421062,31.8840579710145
2023-06-01,-104.4776119402985,-102.51572327044025,-103.26797385620917,-106.40569395017793,-109.39849624060149,-112.74900398406376,-115.76763485477177,-98.87640449438202,-100.0,-101.99203187250995,-103.00751879699249,-100.71174377224199,-99.32659932659934,-103.47222222222223,-104.69314079422382,-105.4945054945055,-104.69314079422382,-105.09090909090911,-105.86080586080587
2023-07-01,-950.0,-1700.0,-1330.0,-722.2222222222223,-524.0,-412.5,-352.6315789473684,3300.0,inf,-2020.0,-1425.0,-5700.000000000001,5799.999999999999,-1200.0,-915.3846153846154,-793.3333333333334,-915.3846153846154,-850.0,-743.75
2023-08-01,74.50980392156863,70.3125,70.73170731707319,71.4285714285714,71.69811320754718,72.0,71.875,88.23529411764706,87.05882352941178,87.50000000000003,71.69811320754718,71.4285714285714,71.18644067796612,77.27272727272725,77.35849056603772,78.84615384615385,78.3018867924528,79.04761904761904,80.58252427184468
2023-09-01,-147.75280898876403,-133.0275229357798,-137.14285714285714,-146.875,-154.94505494505492,-163.95348837209303,-172.72727272727272,-140.625,-140.8805031446541,-133.33333333333331,-139.56043956043956,-133.85416666666669,-130.6930693069307,-140.0,-143.08510638297872,-145.16129032258064,-142.85714285714286,-144.14893617021275,-145.69892473118279
2023-10-01,125.88235294117646,125.00000000000004,120.51282051282048,122.22222222222223,120.00000000000001,119.99999999999997,116.6666666666667,126.92307692307692,123.07692307692308,129.99999999999997,125.00000000000004,123.07692307692308,129.0322580645161,120.51282051282048,117.28395061728394,114.28571428571428,117.28395061728394,114.45783132530121,114.11764705882352
2023-11-01,-121.875,-132.0987654320988,-129.06976744186048,-122.50000000000001,-119.0909090909091,-116.11570247933885,-114.23076923076923,-123.72881355932203,-124.13793103448276,-128.9855072463768,-125.92592592592592,-131.0344827586207,-133.80281690140845,-123.25581395348837,-122.15909090909092,-121.1111111111111,-122.72727272727273,-121.91011235955057,-120.32967032967032
2023-12-01,166.66666666666669,165.3846153846154,166.0,168.88888888888886,171.4285714285714,174.35897435897436,178.3783783783784,192.8571428571428,191.42857142857144,187.49999999999994,171.4285714285714,168.88888888888886,164.58333333333334,199.99999999999994,197.4358974358974,199.99999999999994,192.49999999999997,194.87179487179483,205.4054054054054
2024-01-01,65.17857142857142,60.86956521739133,60.902255639097746,61.15702479338842,61.403508771929836,61.68224299065419,61.165048543689316,73.17073170731707,72.54901960784315,73.04347826086959,61.403508771929836,61.15702479338842,61.417322834645645,66.66666666666667,66.3793103448276,66.66666666666667,64.95726495726497,66.95652173913045,68.141592920354
2024-02-01,36.2162162162162,34.234234234234215,34.57943925233644,35.897435897435905,36.413043478260846,36.994219653179194,37.34939759036144,42.253521126760575,42.04545454545454,42.21105527638191,36.413043478260846,35.897435897435905,36.09756097560977,36.00000000000001,36.269430051813465,36.8421052631579,36.269430051813465,36.45833333333335,36.8421052631579
2024-03-01,-66.26984126984128,-65.7718120805369,-65.97222222222221,-66.0377358490566,-66.13545816733067,-66.24472573839662,-66.22807017543859,-72.77227722772277,-72.8,-72.79151943462898,-66.13545816733067,-66.0377358490566,-65.94982078853047,-67.64705882352942,-67.30038022813687,-67.6923076923077,-67.30038022813687,-67.55725190839695,-67.6923076923077
2024-04-01,97.64705882352942,94.11764705882352,94.89795918367348,95.55555555555554,95.29411764705881,96.24999999999999,96.10389610389609,132.72727272727272,132.35294117647055,132.46753246753244,95.29411764705881,95.55555555555554,94.73684210526318,98.86363636363636,97.67441860465115,100.0,98.83720930232558,100.0,100.0
2024-05-01,45.83333333333335,42.42424242424241,42.93193717277488,43.18181818181819,43.97590361445785,43.94904458598725,44.37086092715232,52.34375,52.531645569620245,52.513966480446925,43.97590361445785,43.18181818181819,43.24324324324322,48.57142857142858,48.235294117647065,48.214285714285744,47.36842105263159,47.6470588235294,48.214285714285744
2024-06-01,27.3469387755102,24.822695035460995,25.274725274725274,26.190476190476186,26.35983263598325,26.54867256637168,26.605504587155938,32.30769230769231,30.70539419087135,30.402930402930405,26.35983263598325,26.190476190476186,26.41509433962266,26.15384615384615,26.58730158730158,26.907630522088354,26.58730158730158,26.69322709163349,26.907630522088354
2024-07-01,-46.15384615384615,-45.45454545454546,-45.614035087719294,-45.911949685534594,-45.6953642384106,-45.8041958041958,-46.01449275362318,-50.3875968992248,-49.84126984126984,-50.0,-45.6953642384106,-45.911949685534594,-45.97014925373134,-46.64634146341463,-46.70846394984326,-46.83544303797469,-46.39498432601881,-46.540880503144656,-46.83544303797469
2024-08-01,45.83333333333335,43.22916666666667,43.54838709677418,44.18604651162792,43.90243902439024,44.51612903225808,44.96644295302015,52.34375,50.63291139240504,51.12359550561798,43.90243902439024,44.18604651162792,44.19889502762431,48.57142857142858,48.235294117647065,48.214285714285744,47.36842105263159,47.6470588235294,48.214285714285744
2024-09-01,-48.97959183673469,-48.36363636363637,-48.68913857677902,-48.79032258064516,-48.728813559322035,-49.10714285714287,-49.07407407407407,-51.28205128205128,-50.42016806722689,-50.55762081784386,-48.728813559322035,-48.79032258064516,-48.65900383141762,-53.07692307692308,-52.77777777777778,-53.01204819277109,-52.38095238095239,-52.98804780876494,-53.413654618473906
2024-10-01,-136.0,-126.7605633802817,-130.65693430656933,-139.37007874015748,-147.93388429752065,-157.01754385964915,-165.45454545454544,-129.47368421052633,-129.66101694915255,-124.06015037593986,-131.40495867768595,-127.55905511811024,-124.62686567164178,-134.4262295081967,-137.81512605042016,-141.02564102564102,-137.5,-139.83050847457628,-143.10344827586206
2024-11-01,-251.11111111111111,-305.2631578947369,-278.57142857142856,-238.0,-212.06896551724137,-193.84615384615384,-181.94444444444443,-271.4285714285714,-271.42857142857144,-309.375,-271.05263157894734,-297.14285714285717,-321.2121212121212,-254.76190476190476,-240.0,-229.16666666666669,-242.22222222222226,-234.04255319148936,-221.99999999999997
2024-12-01,98.52941176470588,94.87179487179486,96.0,95.6521739130435,96.9230769230769,98.36065573770492,98.30508474576271,112.5,110.00000000000001,111.94029850746267,96.9230769230769,95.6521739130435,94.52054794520548,103.07692307692307,103.17460317460316,103.2258064516129,101.5625,101.58730158730158,104.91803278688523
